ID,name,gender,restrictedZone,type,Lng,Lat
45053,Weeden Heights Primary School,CoEd,FALSE,Primary,145.1776103,-37.8591744
50568,Tarneit P-9 College,CoEd,FALSE,Combined,144.6603505,-37.8546402
45042,Mount Eliza North Primary School,CoEd,FALSE,Primary,145.101007,-38.189113
50567,Alamanda K-9 College,CoEd,FALSE,Combined,144.7408603,-37.9084704
45590,Laverton P-12 College,CoEd,FALSE,Combined,144.772467,-37.8560068
45591,Hume Central Secondary College Blair Street Campus,CoEd,FALSE,Secondary,144.9317032,-37.6721225
45040,James Cook Primary School,CoEd,FALSE,Primary,145.2459419,-37.9788958
45588,Dandenong High School,CoEd,FALSE,Secondary,145.2103464,-37.979519
45041,Movelle Primary School,CoEd,FALSE,Primary,144.7746362,-37.7375497
45587,Altona P-9 College,CoEd,FALSE,Combined,144.817299,-37.861542
45585,Mount Ridley P-12 College,CoEd,FALSE,Combined,144.922301,-37.578572
45001,Debney Meadows Primary School,CoEd,FALSE,Primary,144.934977,-37.785878
45003,Tinternvale Primary School,CoEd,FALSE,Primary,145.2654367,-37.8185628
45002,Fountain Gate Primary School,CoEd,FALSE,Primary,145.2949083,-38.0094948
45007,Kent Park Primary School,CoEd,FALSE,Primary,145.262748,-37.8834764
44993,Glengala Primary School,CoEd,FALSE,Primary,144.823628,-37.7791149
45605,Somerville Secondary College,CoEd,FALSE,Secondary,145.1696641,-38.2278445
44992,Woodville Primary School,CoEd,FALSE,Primary,144.6917093,-37.884217
45604,Alkira Secondary College,CoEd,FALSE,Secondary,145.308734,-38.07427
44995,Wallarano Primary School,CoEd,FALSE,Primary,145.170493,-37.979994
44994,Karingal Heights Primary School,CoEd,FALSE,Primary,145.1672841,-38.142239
44997,Mooroolbark East Primary School,CoEd,FALSE,Primary,145.3354886,-37.7867202
44996,Lilydale West Primary School,CoEd,FALSE,Primary,145.3357366,-37.7558144
45600,Fountain Gate Secondary College,CoEd,FALSE,Secondary,145.2956164,-38.0052596
44999,Gladesville Primary School,CoEd,FALSE,Primary,145.3231573,-37.8117504
44998,Ardeer South Primary School,CoEd,FALSE,Primary,144.7992656,-37.7892026
45016,Broadmeadows Valley Primary School,CoEd,FALSE,Primary,144.9126385,-37.67987
45018,Kingston Heath Primary School,CoEd,FALSE,Primary,145.0788347,-37.9629363
45019,Andersons Creek Primary School,CoEd,FALSE,Primary,145.207903,-37.749368
45020,Waverley Meadows Primary School,CoEd,FALSE,Primary,145.1837031,-37.9140178
45021,Kingswood Primary School,CoEd,FALSE,Primary,145.123928,-37.983002
45625,Glenroy Secondary College,CoEd,FALSE,Secondary,144.921944,-37.699702
45626,John Fawkner Secondary College,CoEd,FALSE,Secondary,144.971389,-37.703333
45023,Camelot Rise Primary School,CoEd,FALSE,Primary,145.1882972,-37.865688
45627,William Ruthven Secondary College,CoEd,FALSE,Secondary,145.0107588,-37.7118644
45008,Deer Park North Primary School,CoEd,FALSE,Primary,144.774138,-37.7557287
45009,Rosewood Downs Primary School,CoEd,FALSE,Primary,145.215169,-37.94437
45621,Victoria University Secondary College,CoEd,FALSE,Secondary,144.7849808,-37.7403901
45622,Victoria University Secondary College Deer Park Campus,CoEd,FALSE,Secondary,144.7521888,-37.7687064
45011,Coburn Primary School,CoEd,FALSE,Primary,144.5713803,-37.6949132
45012,Manorvale Primary School,CoEd,FALSE,Primary,144.6441521,-37.8935977
45616,Charles La Trobe P-12 College,CoEd,FALSE,Combined,145.059936,-37.729011
45013,Gladstone Views Primary School,CoEd,FALSE,Primary,144.8960505,-37.6919025
45617,Charles La Trobe P-12 College Olympic Village Primary Campus,CoEd,FALSE,Combined,145.0438252,-37.7417753
45014,Wheelers Hill Primary School,CoEd,FALSE,Primary,145.178146,-37.900222
44836,Craigieburn Primary School,CoEd,FALSE,Primary,144.932653,-37.582998
44833,Preston North East Primary School,CoEd,FALSE,Primary,145.0293371,-37.7332911
44846,Heatherhill Primary School,CoEd,FALSE,Primary,145.158995,-37.962385
44847,Beaumaris North Primary School,CoEd,FALSE,Primary,145.036979,-37.973981
44845,Bonbeach Primary School,CoEd,FALSE,Primary,145.126012,-38.066542
44843,Wembley Primary School,CoEd,FALSE,Primary,144.8777204,-37.821605
44840,Valkstone Primary School,CoEd,TRUE,Primary,145.0576293,-37.91460389
44841,Overport Primary School,CoEd,FALSE,Primary,145.1299452,-38.161584
44855,Beverley Hills Primary School,CoEd,FALSE,Primary,145.1596959,-37.79612
44854,Avondale Primary School,CoEd,FALSE,Primary,144.8609692,-37.7669927
44853,St Albans North Primary School,CoEd,FALSE,Primary,144.8015301,-37.7320466
44852,Dandenong South Primary School,CoEd,FALSE,Primary,145.212218,-37.999243
44851,Glenroy West Primary School,CoEd,FALSE,Primary,144.909741,-37.7049789
44850,Mount Pleasant Road Nunawading Primary School,CoEd,FALSE,Primary,145.1802946,-37.8287019
44849,Yarraman Oaks Primary School,CoEd,FALSE,Primary,145.1918961,-37.9704387
44863,Sussex Heights Primary School,CoEd,FALSE,Primary,145.111048,-37.888809
44862,Thomastown East Primary School,CoEd,FALSE,Primary,145.0247,-37.6799
44861,Oakleigh South Primary School,CoEd,FALSE,Primary,145.093824,-37.923298
44860,Strathmore North Primary School,CoEd,FALSE,Primary,144.916876,-37.724654
44859,Heathmont East Primary School,CoEd,FALSE,Primary,145.2571899,-37.8303224
44858,Kerrimuir Primary School,CoEd,FALSE,Primary,145.1357491,-37.8033781
44857,Frankston Heights Primary School,CoEd,FALSE,Primary,145.147022,-38.1621803
44804,Coatesville Primary School,CoEd,FALSE,Primary,145.0747332,-37.9155512
44805,Old Orchard Primary School,CoEd,FALSE,Primary,145.152206,-37.8073461
44806,Huntingdale Primary School,CoEd,FALSE,Primary,145.102299,-37.913087
44807,Box Hill North Primary School,CoEd,FALSE,Primary,145.1229639,-37.8003196
44800,Pascoe Vale South Primary School,CoEd,FALSE,Primary,144.9355647,-37.7462435
44802,Lalor Primary School,CoEd,FALSE,Primary,145.025859,-37.670868
44803,Reservoir West Primary School,CoEd,FALSE,Primary,144.9896273,-37.7218324
44814,Harrisfield Primary School,CoEd,FALSE,Primary,145.1790427,-37.9546099
44815,Pascoe Vale North Primary School,CoEd,FALSE,Primary,144.9476128,-37.7214304
44808,Ferntree Gully North Primary School,CoEd,FALSE,Primary,145.2988565,-37.8751837
44810,Oak Park Primary School,CoEd,FALSE,Primary,144.914753,-37.716168
44811,Dandenong North Primary School,CoEd,FALSE,Primary,145.21605,-37.976974
44823,Sunshine North Primary School,CoEd,FALSE,Primary,144.8352816,-37.7712538
44822,Sunshine Heights Primary School,CoEd,FALSE,Primary,144.8171653,-37.7923864
44816,Belle Vue Primary School,CoEd,FALSE,Primary,145.0788343,-37.7821052
44819,St Albans East Primary School,CoEd,FALSE,Primary,144.8104951,-37.7423674
44829,Cranbourne South Primary School,CoEd,FALSE,Primary,145.2449763,-38.148201
44828,Cheltenham East Primary School,CoEd,FALSE,Primary,145.068045,-37.965129
44824,Banyule Primary School,CoEd,FALSE,Primary,145.0779385,-37.743075
44827,Rosanna Golf Links Primary School,CoEd,FALSE,Primary,145.074809,-37.735336
44899,Belvedere Park Primary School,CoEd,FALSE,Primary,145.146612,-38.110351
44897,Eltham East Primary School,CoEd,FALSE,Primary,145.155124,-37.711961
44902,Fairhills Primary School,CoEd,FALSE,Primary,145.2645426,-37.8695063
44903,Boronia West Primary School,CoEd,FALSE,Primary,145.2785035,-37.8595412
44900,Essex Heights Primary School,CoEd,FALSE,Primary,145.1158336,-37.8645336
44901,Mountain Gate Primary School,CoEd,FALSE,Primary,145.2701243,-37.8851879
44904,Southmoor Primary School,CoEd,FALSE,Primary,145.055759,-37.942135
44905,Ringwood Heights Primary School,CoEd,FALSE,Primary,145.217043,-37.8042279
50459,Tarneit Senior College,CoEd,FALSE,Secondary,144.6790385,-37.8328406
44911,Karingal Primary School,CoEd,FALSE,Primary,145.1524564,-38.1382326
50458,Doveton College,CoEd,FALSE,Combined,145.2434121,-37.989479
44908,Ruskin Park Primary School,CoEd,FALSE,Primary,145.2965673,-37.7984693
50457,Glenroy Central Primary School,CoEd,FALSE,Primary,144.9292207,-37.6975191
44914,Montmorency South Primary School,CoEd,FALSE,Primary,145.129255,-37.725018
44913,Syndal South Primary School,CoEd,FALSE,Primary,145.143056,-37.88
44912,Mount View Primary School,CoEd,FALSE,Primary,145.1784648,-37.8837715
44919,Altona North Primary School,CoEd,FALSE,Primary,144.8498687,-37.837277
44923,Watsonia Heights Primary School,CoEd,FALSE,Primary,145.099999,-37.715417
44920,Burwood Heights Primary School,CoEd,FALSE,Primary,145.163383,-37.847511
44926,Mahogany Rise Primary School,CoEd,FALSE,Primary,145.162419,-38.1250223
44925,Pembroke Primary School,CoEd,FALSE,Primary,145.3267731,-37.7966605
44864,East Bentleigh Primary School,CoEd,FALSE,Primary,145.0700774,-37.9302101
44865,Parktone Primary School,CoEd,FALSE,Primary,145.0882065,-37.9870478
44866,Antonio Park Primary School,CoEd,FALSE,Primary,145.206184,-37.815306
44867,Kingsbury Primary School,CoEd,FALSE,Primary,145.0368766,-37.7164156
44869,Ardeer Primary School,CoEd,FALSE,Primary,144.8006468,-37.7795779
44871,Westall Primary School,CoEd,FALSE,Primary,145.1361161,-37.9424757
44872,Tullamarine Primary School,CoEd,FALSE,Primary,144.8793997,-37.7038352
44874,Park Orchards Primary School,CoEd,FALSE,Primary,145.2157562,-37.7798129
44875,Albion North Primary School,CoEd,FALSE,Primary,144.823202,-37.762634
44876,Blackburn Lake Primary School,CoEd,FALSE,Primary,145.166189,-37.827485
44877,Laburnum Primary School,CoEd,FALSE,Primary,145.1391121,-37.826925
44883,Broadmeadows Primary School,CoEd,FALSE,Primary,144.9281386,-37.6806195
44882,Pinewood Primary School,CoEd,FALSE,Primary,145.142044,-37.890172
44885,Keilor Heights Primary School,CoEd,FALSE,Primary,144.8666286,-37.7371061
44884,Moomba Park Primary School,CoEd,FALSE,Primary,144.9666171,-37.6959891
44886,Ainslie Parklands Primary School,CoEd,FALSE,Primary,145.2637334,-37.7941046
44888,Parkmore Primary School,CoEd,FALSE,Primary,145.1763034,-37.8436734
44891,Cranbourne Park Primary School,CoEd,FALSE,Primary,145.277849,-38.103182
44890,Mullum Primary School,CoEd,FALSE,Primary,145.2394,-37.797784
44893,Greenhills Primary School,CoEd,FALSE,Primary,145.1189722,-37.6926112
44892,Viewbank Primary School,CoEd,FALSE,Primary,145.0904113,-37.7339667
44894,Upwey South Primary School,CoEd,FALSE,Primary,145.325748,-37.913215
44732,Albion Primary School,CoEd,FALSE,Primary,144.819667,-37.777461
44730,Dingley Primary School,CoEd,FALSE,Primary,145.1331041,-37.9835207
40427,Williamstown High School,CoEd,FALSE,Secondary,144.894895,-37.862917
44725,Dandenong West Primary School,CoEd,FALSE,Primary,145.20058,-37.98087
44726,Yarra Road Primary School,CoEd,FALSE,Primary,145.2719159,-37.7664415
44727,Aberfeldie Primary School,CoEd,FALSE,Primary,144.8947509,-37.7560342
44720,Westgarth Primary School,CoEd,FALSE,Primary,145.006844,-37.77696
44721,Auburn South Primary School,CoEd,TRUE,Primary,145.0455568,-37.8395225
44722,Aspendale Primary School,CoEd,FALSE,Primary,145.1012114,-38.0196557
44723,Eltham North Primary School,CoEd,TRUE,Primary,145.150755,-37.699984
44717,Camberwell South Primary School,CoEd,FALSE,Primary,145.0625373,-37.8477762
44719,Hughesdale Primary School,CoEd,FALSE,Primary,145.0780384,-37.9057032
44718,Parkdale Primary School,CoEd,FALSE,Primary,145.0907771,-37.9904193
44713,Point Cook Prep - Year 9 College,CoEd,FALSE,Combined,144.725491,-37.894211
44712,Westbreen Primary School,CoEd,FALSE,Primary,144.935911,-37.715976
44714,Footscray North Primary School,CoEd,FALSE,Primary,144.884159,-37.788029
44708,Ringwood North Primary School,CoEd,FALSE,Primary,145.2307551,-37.7930103
44711,Bayswater North Primary School,CoEd,FALSE,Primary,145.2958287,-37.8287568
44710,Lloyd Street Primary School,CoEd,FALSE,Primary,145.056408,-37.87257
40433,Essendon East Keilor District College Senior Campus,CoEd,FALSE,Secondary,144.9006313,-37.7493029
44704,Ripponlea Primary School,CoEd,FALSE,Primary,145.004963,-37.8746851
44706,Montmorency Primary School,CoEd,FALSE,Primary,145.121595,-37.717589
44703,Boronia K-12 College,CoEd,FALSE,Combined,145.2936959,-37.85871424
44700,Wattle Glen Primary School,CoEd,FALSE,Primary,145.1830977,-37.6690842
44701,Hampton Park Primary School,CoEd,FALSE,Primary,145.252318,-38.030437
44698,Hartwell Primary School,CoEd,TRUE,Primary,145.084312,-37.8478498
44696,Ascot Vale West Primary School,CoEd,FALSE,Primary,144.910544,-37.779998
44695,Essendon North Primary School,CoEd,FALSE,Primary,144.903464,-37.740581
44692,Moonee Ponds Primary School,CoEd,FALSE,Primary,144.933242,-37.763164
44693,Kingsville Primary School,CoEd,FALSE,Primary,144.8745063,-37.8122808
44685,Reservoir Primary School,CoEd,FALSE,Primary,145.0072808,-37.7108851
44681,Mont Albert Primary School,CoEd,TRUE,Primary,145.1033581,-37.8122715
44680,Elwood Primary School,CoEd,FALSE,Primary,144.9813822,-37.8822931
44679,Coburg West Primary School,CoEd,FALSE,Primary,144.947702,-37.74733
44678,Hurstbridge Primary School,CoEd,FALSE,Primary,145.1981288,-37.6357768
44675,Bittern Primary School,CoEd,FALSE,Primary,145.1717038,-38.3399435
44673,Upper Ferntree Gully Primary School,CoEd,FALSE,Primary,145.3141678,-37.8958699
44793,Greythorn Primary School,CoEd,FALSE,Primary,145.096124,-37.801689
44799,Eastwood Primary School,CoEd,FALSE,Primary,145.2527252,-37.816819
44785,Frankston East Primary School,CoEd,FALSE,Primary,145.145305,-38.146564
44786,Selby Primary School,CoEd,FALSE,Primary,145.3676329,-37.9114694
44787,Reservoir East Primary School,CoEd,FALSE,Primary,145.0220428,-37.7200108
44788,Tucker Road Bentleigh Primary School,CoEd,FALSE,Primary,145.0494237,-37.932407
44779,Malvern Valley Primary School,CoEd,FALSE,Primary,145.081605,-37.880607
44770,Newlands Primary School,CoEd,FALSE,Primary,144.9856807,-37.7299614
44774,Tootgarook Primary School,CoEd,FALSE,Primary,144.8569335,-38.3693564
44763,Rosanna Primary School,CoEd,FALSE,Primary,145.063054,-37.734982
44760,Upwey Primary School,CoEd,FALSE,Primary,145.333298,-37.902623
44761,Coburg North Primary School,CoEd,FALSE,Primary,144.9520728,-37.7361198
44766,Balwyn North Primary School,CoEd,FALSE,Primary,145.077145,-37.79678
44767,Solway Primary School,CoEd,FALSE,Primary,145.0729716,-37.8733036
44764,Wantirna South Primary School,CoEd,FALSE,Primary,145.2363615,-37.8718037
44765,Strathmore Primary School,CoEd,FALSE,Primary,144.917063,-37.735262
44755,Fleetwood Primary School,CoEd,FALSE,Primary,145.3169932,-38.0394106
44753,Brunswick North West Primary School,CoEd,FALSE,Primary,144.9436849,-37.7567934
44758,Seaholme Primary School,CoEd,FALSE,Primary,144.839759,-37.8649816
44757,Sandringham East Primary School,CoEd,FALSE,Primary,145.022674,-37.956633
44747,Mckinnon Primary School,CoEd,TRUE,Primary,145.0524282,-37.9079538
44745,Briar Hill Primary School,CoEd,FALSE,Primary,145.1160643,-37.7081629
44749,Ivanhoe East Primary School,CoEd,FALSE,Primary,145.059391,-37.774599
44748,Clayton South Primary School,CoEd,FALSE,Primary,145.1163189,-37.9404746
44739,Chatham Primary School,CoEd,TRUE,Primary,145.091791,-37.8174236
44738,Bell Primary School,CoEd,FALSE,Primary,144.990809,-37.747491
44737,Brunswick South West Primary School,CoEd,FALSE,Primary,144.9436269,-37.7708097
44742,Bentleigh West Primary School,CoEd,FALSE,Primary,145.0266576,-37.920874
44741,Ashburton Primary School,CoEd,FALSE,Primary,145.0828669,-37.8645106
44740,Caulfield South Primary School,CoEd,TRUE,Primary,145.0302182,-37.8956312
44597,Carrum Primary School,CoEd,FALSE,Primary,145.1268042,-38.0776063
44592,Tecoma Primary School,CoEd,FALSE,Primary,145.3447625,-37.9073074
44604,Murrumbeena Primary School,CoEd,TRUE,Primary,145.07057,-37.886373
44607,Warranwood Primary School,CoEd,FALSE,Primary,145.2469836,-37.7750348
44601,Mount Waverley Primary School,CoEd,FALSE,Primary,145.124085,-37.881424
50265,Westall Secondary College Westall English Language Centre,CoEd,FALSE,Secondary,145.1210303,-37.9454838
44589,Clarinda Primary School,CoEd,FALSE,Primary,145.1056746,-37.9343457
44590,Chelsea Heights Primary School,CoEd,FALSE,Primary,145.1378631,-38.045456
50267,Albert Park College,CoEd,FALSE,Secondary,144.948182,-37.844896
50266,Aitken Creek Primary School,CoEd,FALSE,Primary,144.906478,-37.583155
50270,Bayside P-12 College Altona North Campus,CoEd,FALSE,Combined,144.823628,-37.8351148
44567,Kew East Primary School,CoEd,FALSE,Primary,145.049079,-37.7962396
44566,Spensley Street Primary School,CoEd,FALSE,Primary,145.0035893,-37.7867925
44564,Wales Street Primary School,CoEd,FALSE,Primary,145.0082123,-37.7618178
44563,Tyabb Primary School,CoEd,FALSE,Primary,145.1678448,-38.2613228
50278,Cranbourne East Secondary College,CoEd,FALSE,Secondary,145.3062641,-38.1041421
50279,Dallas Brooks Community Primary School,CoEd,FALSE,Primary,144.9418419,-37.6691619
44561,Sunshine Primary School,CoEd,FALSE,Primary,144.8309465,-37.7907161
44560,Merri Creek Primary School,CoEd,FALSE,Primary,144.98771,-37.7771544
50277,Cranbourne East Primary School,CoEd,FALSE,Primary,145.304478,-38.106179
44571,Brunswick East Primary School,CoEd,FALSE,Primary,144.9800642,-37.7652397
50286,Manor Lakes P-12 College Special Campus,CoEd,FALSE,Combined,144.5875645,-37.8706337
50284,Kororoit Creek Primary School,CoEd,FALSE,Primary,144.7541984,-37.7341852
44547,Beaconsfield Primary School,CoEd,FALSE,Primary,145.371716,-38.048772
44544,Toorak Primary School,CoEd,FALSE,Primary,145.010029,-37.8451539
44556,Pascoe Vale Primary School,CoEd,FALSE,Primary,144.9383446,-37.7313637
50303,Wyndham Park Primary School,CoEd,FALSE,Primary,144.676788,-37.884858
50302,Truganina South Primary School,CoEd,TRUE,Primary,144.7257,-37.865058
44555,Crib Point Primary School,CoEd,FALSE,Primary,145.2027263,-38.3614784
44553,Ormond Primary School,CoEd,TRUE,Primary,145.034048,-37.906794
44656,Penders Grove Primary School,CoEd,FALSE,Primary,145.0143392,-37.7547982
44659,Seaford Primary School,CoEd,FALSE,Primary,145.129757,-38.104357
50183,Laverton P-12 College Laverton Plains Primary School,CoEd,FALSE,Combined,144.7774565,-37.85174676
44658,Caulfield Junior College,CoEd,FALSE,Primary,145.0215243,-37.8720543
50176,Meadows Primary School,CoEd,FALSE,Primary,144.930266,-37.687587
50177,Dandenong High School Cleeland Campus,CoEd,FALSE,Secondary,145.2135891,-37.9783419
44660,Wattle Park Primary School,CoEd,FALSE,Primary,145.0971399,-37.8426162
50178,Dandenong High School Doveton Campus,CoEd,FALSE,Secondary,145.2424941,-37.9957951
44663,Thornbury Primary School,CoEd,FALSE,Primary,144.996833,-37.755077
44662,Preston West Primary School,CoEd,FALSE,Primary,144.9955553,-37.7376288
44664,Footscray West Primary School,CoEd,FALSE,Primary,144.876049,-37.794914
44667,Beaumaris Primary School,CoEd,FALSE,Primary,145.036666,-37.985235
50190,Hume Central Secondary College,CoEd,FALSE,Secondary,144.915961,-37.6810592
44666,Gardenvale Primary School,CoEd,TRUE,Primary,145.0157382,-37.9026607
50191,Mill Park Secondary College Senior Campus,CoEd,FALSE,Secondary,145.0620044,-37.6450635
50184,Laverton P-12 College Laverton Primary School,CoEd,FALSE,Combined,144.7704261,-37.8653317
50185,Yarra Hills Secondary College,CoEd,FALSE,Secondary,145.3156588,-37.7886963
44671,Altona Primary School,CoEd,FALSE,Primary,144.822926,-37.867678
50196,Bayside P-12 College Paisley Campus,CoEd,FALSE,Combined,144.8786231,-37.8352097
50199,Lakeview Senior College,CoEd,FALSE,Secondary,144.7404977,-37.7317463
44643,Glen Huntly Primary School,CoEd,FALSE,Primary,145.046334,-37.893664
44645,Wantirna Primary School,CoEd,FALSE,Primary,145.216877,-37.8563233
44647,Melton South Primary School,CoEd,FALSE,Primary,144.5726884,-37.7092723
44648,Chelsea Primary School,CoEd,FALSE,Primary,145.122491,-38.0549724
44651,Hampton Primary School,CoEd,TRUE,Primary,145.004348,-37.933701
44654,Edithvale Primary School,CoEd,FALSE,Primary,145.1138055,-38.0370729
44627,Banyan Fields Primary School,CoEd,FALSE,Primary,145.1706992,-38.0975353
44625,Alphington Primary School,CoEd,FALSE,Primary,145.031893,-37.783816
44624,Fawkner Primary School,CoEd,FALSE,Primary,144.9742008,-37.7153645
44631,Mount Evelyn Primary School,CoEd,FALSE,Primary,145.3887257,-37.7908908
44630,Black Rock Primary School,CoEd,FALSE,Primary,145.021526,-37.969881
44628,Norris Bank Primary School,CoEd,FALSE,Primary,145.0436,-37.695297
44634,Spotswood Primary School,CoEd,FALSE,Primary,144.877886,-37.829331
44632,Kilsyth Primary School,CoEd,FALSE,Primary,145.3150302,-37.8019217
44637,Deepdene Primary School,CoEd,FALSE,Primary,145.062608,-37.811573
44636,Noble Park Primary School,CoEd,FALSE,Primary,145.1725242,-37.9723598
50217,Newport Gardens Primary School,CoEd,FALSE,Primary,144.8675653,-37.84594991
44614,Langwarrin Primary School,CoEd,FALSE,Primary,145.189562,-38.160476
44618,Sydenham - Hillside Primary School,CoEd,FALSE,Primary,144.7616382,-37.7025713
44619,Sydenham - Hillside Primary School Hillside Campus,CoEd,FALSE,Primary,144.73666,-37.686022
44616,Tyabb Railway Station Primary School,CoEd,FALSE,Primary,145.191693,-38.261495
44617,Belgrave South Primary School,CoEd,FALSE,Primary,145.3571466,-37.9375495
44623,Brunswick North Primary School,CoEd,FALSE,Primary,144.951064,-37.759815
44620,Canterbury Primary School,CoEd,TRUE,Primary,145.084033,-37.8310903
45165,Willmott Park Primary School,CoEd,FALSE,Primary,144.922317,-37.591825
45164,Seabrook Primary School,CoEd,FALSE,Primary,144.757774,-37.878187
45167,Heany Park Primary School,CoEd,FALSE,Primary,145.242361,-37.933758
45166,Thomas Chirnside Primary School,CoEd,FALSE,Primary,144.638555,-37.903535
45161,Woodlands Primary School,CoEd,FALSE,Primary,145.20484,-38.13562
44431,Bayswater Primary School,CoEd,FALSE,Primary,145.25914,-37.8447
45163,Monmia Primary School,CoEd,FALSE,Primary,144.7923598,-37.7172388
45162,Mill Park Heights Primary School,CoEd,FALSE,Primary,145.0516409,-37.6570991
45157,Cambridge Primary School,CoEd,FALSE,Primary,144.675748,-37.867257
45159,Baden Powell P-9 College,CoEd,FALSE,Combined,144.695476,-37.841709
45158,Rowellyn Park Primary School,CoEd,FALSE,Primary,145.1921368,-38.1043053
45153,Aspendale Gardens Primary School,CoEd,FALSE,Primary,145.1167494,-38.0225235
45155,Brentwood Park Primary School,CoEd,FALSE,Primary,145.347029,-38.0525942
45154,Berwick Fields Primary School,CoEd,FALSE,Primary,145.333881,-38.049333
45180,Pakenham Hills Primary School,CoEd,FALSE,Primary,145.493073,-38.0601903
45181,Courtenay Gardens Primary School,CoEd,FALSE,Primary,145.282934,-38.079868
45182,Somerville Rise Primary School,CoEd,FALSE,Primary,145.16775,-38.23003
44447,Montrose Primary School,CoEd,FALSE,Primary,145.3447486,-37.8090428
45172,Oatlands Primary School,CoEd,FALSE,Primary,145.315385,-38.006959
44433,Mulgrave Primary School,CoEd,FALSE,Primary,145.198716,-37.933285
45173,Westgrove Primary School,CoEd,FALSE,Primary,144.659346,-37.878563
40643,Broadmeadows Valley Primary School Meadowfair North Campus,CoEd,FALSE,Primary,144.9225921,-37.6702202
45169,Kilberry Valley Primary School,CoEd,FALSE,Primary,145.2793914,-38.0332162
45170,Killara Primary School,CoEd,FALSE,Primary,144.704347,-37.564377
45134,Park Ridge Primary School,CoEd,FALSE,Primary,145.2629471,-37.9183365
44457,The Basin Primary School,CoEd,FALSE,Primary,145.3082698,-37.8499813
44461,Kensington Primary School,CoEd,FALSE,Primary,144.9270124,-37.7926753
45127,Yarra Primary School,CoEd,FALSE,Primary,145.0075364,-37.8146662
45126,Richmond Primary School,CoEd,FALSE,Primary,144.9988151,-37.8297825
40689,Copperfield College,CoEd,FALSE,Secondary,144.7722483,-37.719556
45121,Glen Katherine Primary School,CoEd,FALSE,Primary,145.1397721,-37.6905883
45120,Taylors Lakes Primary School,CoEd,FALSE,Primary,144.7937603,-37.7086314
45150,Mackellar Primary School,CoEd,FALSE,Primary,144.7774199,-37.7180699
45148,Thomas Mitchell Primary School,CoEd,FALSE,Primary,145.274087,-37.9798926
45149,Karoo Primary School,CoEd,FALSE,Primary,145.263655,-37.906087
45146,Coral Park Primary School,CoEd,FALSE,Primary,145.274719,-38.043193
45147,Maramba Primary School,CoEd,FALSE,Primary,145.303861,-38.0024785
44466,Ivanhoe Primary School,CoEd,FALSE,Primary,145.042642,-37.766693
45142,Boroondara Park Primary School,CoEd,FALSE,Primary,145.0876808,-37.7896415
45140,Meadowglen Primary School,CoEd,FALSE,Primary,145.053562,-37.643314
45141,Altona Green Primary School,CoEd,FALSE,Primary,144.784769,-37.886636
44470,St Kilda Park Primary School,CoEd,FALSE,Primary,144.978445,-37.859035
45139,Orchard Grove Primary School,CoEd,FALSE,Primary,145.1485026,-37.840894
45096,Meadow Heights Primary School,CoEd,FALSE,Primary,144.9238658,-37.6502715
44492,Somerville Primary School,CoEd,FALSE,Primary,145.179005,-38.224102
45099,Chalcot Lodge Primary School,CoEd,FALSE,Primary,145.247691,-37.969605
45101,Knox Gardens Primary School,CoEd,FALSE,Primary,145.2293448,-37.8821811
45100,Rangebank Primary School,CoEd,FALSE,Primary,145.2760211,-38.0874971
44488,Rosebud Primary School,CoEd,FALSE,Primary,144.8900548,-38.3610208
45103,Kings Park Primary School,CoEd,FALSE,Primary,144.7675324,-37.7324956
44491,Osborne Primary School,CoEd,FALSE,Primary,145.03999,-38.257383
45102,Southern Cross Primary School,CoEd,FALSE,Primary,145.264418,-37.988902
44490,Armadale Primary School,CoEd,TRUE,Primary,145.0180602,-37.8516405
44485,Carlton Gardens Primary School,CoEd,TRUE,Primary,144.9695397,-37.801982
50173,Templestowe Heights Primary School,CoEd,FALSE,Primary,145.11984,-37.766487
45088,Berwick Lodge Primary School,CoEd,FALSE,Primary,145.3276351,-38.0315207
50174,Sunshine Harvester Primary School,CoEd,FALSE,Primary,144.8456369,-37.7834201
50175,Croydon Primary School,CoEd,FALSE,Primary,145.2808322,-37.7933519
44486,Ascot Vale Primary School,CoEd,FALSE,Primary,144.925727,-37.774168
44480,Beaconsfield Upper Primary School,CoEd,FALSE,Primary,145.414981,-37.99513
44483,Malvern Primary School,CoEd,TRUE,Primary,145.0383694,-37.8715586
44508,Surrey Hills Primary School,CoEd,FALSE,Primary,145.1006462,-37.8257642
45113,Goonawarra Primary School,CoEd,FALSE,Primary,144.750941,-37.5807635
44504,Officer Primary School,CoEd,FALSE,Primary,145.4017485,-38.0553262
45116,Bellbridge Primary School,CoEd,FALSE,Primary,144.711109,-37.870566
44505,Brunswick South Primary School,CoEd,FALSE,Primary,144.972978,-37.7786545
45117,Croydon Hills Primary School,CoEd,FALSE,Primary,145.2722625,-37.776787
45118,Kurunjang Primary School,CoEd,FALSE,Primary,144.5859843,-37.6708028
45119,Langwarrin Park Primary School,CoEd,FALSE,Primary,145.2027835,-38.1509383
44500,Fairfield Primary School,CoEd,FALSE,Primary,145.021085,-37.777973
45107,Rolling Hills Primary School,CoEd,FALSE,Primary,145.3265582,-37.7672435
45108,Craigieburn South Primary School,CoEd,FALSE,Primary,144.9357328,-37.6083982
45109,Findon Primary School,CoEd,FALSE,Primary,145.050323,-37.6664887
45067,Kunyung Primary School,CoEd,FALSE,Primary,145.0759435,-38.1877276
